Game,Round,Category,Metacategory,Value,Response,DD,MyScore
8940,Jeopardy!,Chemical Formulas,Science,1000,Did Not Ring In,FALSE,0
8940,Jeopardy!,Back To School,Languages,1000,Correct,FALSE,1000
8940,Jeopardy!,"Words That End With ""E""",Words,1000,Did Not Ring In,FALSE,0
8940,Double Jeopardy!,Cow Country,Animals,400,Correct,FALSE,400
8940,Double Jeopardy!,Facts About The Best Picture Winner,Film,400,Did Not Ring In,FALSE,0
8940,Double Jeopardy!,The Vikings,History,400,Did Not Ring In,FALSE,0
8940,Double Jeopardy!,Poems About Poetry,Literature,400,Did Not Ring In,FALSE,0
8940,Double Jeopardy!,Furniture,Crafts & Hobbies,400,Correct,FALSE,400
8940,Double Jeopardy!,Complete The Oxymoron,Words,400,Correct,FALSE,400
8940,Double Jeopardy!,Cow Country,Animals,800,Did Not Ring In,FALSE,0
8940,Double Jeopardy!,Facts About The Best Picture Winner,Film,800,Did Not Ring In,FALSE,0
8940,Double Jeopardy!,The Vikings,History,800,Correct,FALSE,800
8940,Double Jeopardy!,Poems About Poetry,Literature,800,Correct,FALSE,800
8940,Double Jeopardy!,Furniture,Crafts & Hobbies,800,Correct,TRUE,800
8940,Double Jeopardy!,Complete The Oxymoron,Words,800,Correct,FALSE,800
8940,Double Jeopardy!,Cow Country,Animals,1200,Correct,FALSE,1200
8940,Double Jeopardy!,Facts About The Best Picture Winner,Film,1200,Correct,FALSE,1200
8940,Double Jeopardy!,The Vikings,History,1200,Correct,FALSE,1200
8940,Double Jeopardy!,Poems About Poetry,Literature,1200,Correct,FALSE,1200
8940,Double Jeopardy!,Furniture,Crafts & Hobbies,1200,Correct,FALSE,1200
8940,Double Jeopardy!,Complete The Oxymoron,Words,1200,Correct,FALSE,1200
8940,Double Jeopardy!,Cow Country,Animals,1600,Did Not Ring In,FALSE,0
8940,Double Jeopardy!,Facts About The Best Picture Winner,Film,1600,Incorrect,FALSE,-1600
8940,Double Jeopardy!,The Vikings,History,1600,Did Not Ring In,FALSE,0
8940,Double Jeopardy!,Poems About Poetry,Literature,1600,Correct,FALSE,1600
8940,Double Jeopardy!,Furniture,Crafts & Hobbies,1600,Correct,FALSE,1600
8940,Double Jeopardy!,Complete The Oxymoron,Words,1600,Did Not Ring In,FALSE,0
8940,Double Jeopardy!,Cow Country,Animals,2000,Did Not Ring In,FALSE,0
8940,Double Jeopardy!,Facts About The Best Picture Winner,Film,2000,Correct,TRUE,2000
8940,Double Jeopardy!,The Vikings,History,2000,Did Not Ring In,FALSE,0
8940,Double Jeopardy!,Poems About Poetry,Literature,2000,Correct,FALSE,2000
8940,Double Jeopardy!,Furniture,Crafts & Hobbies,2000,Did Not Ring In,FALSE,0
8940,Double Jeopardy!,Complete The Oxymoron,Words,2000,Incorrect,FALSE,-2000
8940,Final Jeopardy!,U.S. Senate History,History,0,Incorrect,FALSE,0
8941,Jeopardy!,"Geography ""B""",Geography,200,Correct,FALSE,200
8941,Jeopardy!,Fighters,Sports,200,Correct,FALSE,200
8941,Jeopardy!,Are You Shakespearienced?,Shakespeare,200,Correct,FALSE,200
8941,Jeopardy!,A Bug's Life,Animals,200,Did Not Ring In,FALSE,0
8941,Jeopardy!,Native Americans,Culture,200,Correct,FALSE,200
8941,Jeopardy!,A Category About Nothing,Words,200,Correct,FALSE,200
8941,Jeopardy!,"Geography ""B""",Geography,400,Did Not Ring In,FALSE,0
8941,Jeopardy!,Fighters,Sports,400,Correct,FALSE,400
8941,Jeopardy!,Are You Shakespearienced?,Shakespeare,400,Did Not Ring In,FALSE,0
8941,Jeopardy!,A Bug's Life,Animals,400,Did Not Ring In,FALSE,0
8941,Jeopardy!,Native Americans,Culture,400,Did Not Ring In,FALSE,0
8941,Jeopardy!,A Category About Nothing,Words,400,Correct,FALSE,400
8941,Jeopardy!,"Geography ""B""",Geography,600,Did Not Ring In,FALSE,0
8941,Jeopardy!,Fighters,Sports,600,Did Not Ring In,FALSE,0
8941,Jeopardy!,Are You Shakespearienced?,Shakespeare,600,Incorrect,FALSE,-600
8941,Jeopardy!,A Bug's Life,Animals,600,Correct,FALSE,600
8941,Jeopardy!,Native Americans,Culture,600,Correct,FALSE,600
8941,Jeopardy!,A Category About Nothing,Words,600,Correct,FALSE,600
8941,Jeopardy!,"Geography ""B""",Geography,800,Correct,FALSE,800
8941,Jeopardy!,Fighters,Sports,800,Did Not Ring In,FALSE,0
8941,Jeopardy!,Are You Shakespearienced?,Shakespeare,800,Correct,TRUE,800
8941,Jeopardy!,A Bug's Life,Animals,800,Did Not Ring In,FALSE,0
8941,Jeopardy!,Native Americans,Culture,800,Correct,FALSE,800
8941,Jeopardy!,A Category About Nothing,Words,800,Correct,FALSE,800
8941,Jeopardy!,"Geography ""B""",Geography,1000,Correct,FALSE,1000
8941,Jeopardy!,Fighters,Sports,1000,Did Not Ring In,FALSE,0
8941,Jeopardy!,Are You Shakespearienced?,Shakespeare,1000,Did Not Ring In,FALSE,0
8941,Jeopardy!,A Bug's Life,Animals,1000,Did Not Ring In,FALSE,0
8941,Jeopardy!,Native Americans,Culture,1000,Did Not Ring In,FALSE,0
8941,Jeopardy!,A Category About Nothing,Words,1000,Did Not Ring In,FALSE,0
8941,Double Jeopardy!,South Africa,Geography,400,Correct,FALSE,400
8941,Double Jeopardy!,They Played Wyatt Earp,Film,400,Did Not Ring In,FALSE,0
8941,Double Jeopardy!,Signs & Symbols,Literature,400,Correct,FALSE,400
8941,Double Jeopardy!,Egyptian Mythology,Mythology,400,Correct,FALSE,400
8941,Double Jeopardy!,Hodge Podge,People,400,Incorrect,FALSE,-400
8941,Double Jeopardy!,Proverb vs Proverb,Words,400,Correct,FALSE,400
8941,Double Jeopardy!,South Africa,Geography,800,Did Not Ring In,FALSE,0
8941,Double Jeopardy!,They Played Wyatt Earp,Film,800,Did Not Ring In,FALSE,0
8941,Double Jeopardy!,Signs & Symbols,Architecture,800,Did Not Ring In,FALSE,0
8941,Double Jeopardy!,Egyptian Mythology,Mythology,800,Did Not Ring In,FALSE,0
8941,Double Jeopardy!,Hodge Podge,People,800,Correct,FALSE,800
8941,Double Jeopardy!,Proverb vs Proverb,Words,800,Incorrect,FALSE,-800
8941,Double Jeopardy!,South Africa,Geography,1200,Correct,FALSE,1200
8941,Double Jeopardy!,They Played Wyatt Earp,Film,1200,Did Not Ring In,FALSE,0
8941,Double Jeopardy!,Signs & Symbols,Culture,1200,Correct,FALSE,1200
8941,Double Jeopardy!,Egyptian Mythology,Mythology,1200,Did Not Ring In,FALSE,0
8941,Double Jeopardy!,Hodge Podge,People,1200,Correct,FALSE,1200
8941,Double Jeopardy!,Proverb vs Proverb,Words,1200,Correct,FALSE,1200
8941,Double Jeopardy!,South Africa,Geography,1600,Did Not Ring In,TRUE,0
8941,Double Jeopardy!,They Played Wyatt Earp,Film,1600,Did Not Ring In,FALSE,0
8941,Double Jeopardy!,Signs & Symbols,Religion,1600,Did Not Ring In,FALSE,0
8941,Double Jeopardy!,Egyptian Mythology,Mythology,1600,Correct,FALSE,1600
8941,Double Jeopardy!,Hodge Podge,People,1600,Did Not Ring In,TRUE,0
8941,Double Jeopardy!,Proverb vs Proverb,Words,1600,Correct,FALSE,1600
8941,Double Jeopardy!,South Africa,Geography,2000,Incorrect,FALSE,-2000
8941,Double Jeopardy!,They Played Wyatt Earp,Film,2000,Did Not Ring In,FALSE,0
8941,Double Jeopardy!,Signs & Symbols,Culture,2000,Did Not Ring In,FALSE,0
8941,Double Jeopardy!,Egyptian Mythology,Mythology,2000,Did Not Ring In,FALSE,0
8941,Double Jeopardy!,Hodge Podge,People,2000,Did Not Ring In,FALSE,0
8941,Double Jeopardy!,Proverb vs Proverb,Words,2000,Correct,FALSE,2000
8941,Final Jeopardy!,Presidential Proclamations,History,0,Incorrect,FALSE,0
8942,Jeopardy!,This Is My Country,Politics,200,Correct,FALSE,200
8942,Jeopardy!,Name: The Classic Song,Music,200,Correct,FALSE,200
8942,Jeopardy!,"Hey, Lad""E""",People,200,Correct,FALSE,200
8942,Jeopardy!,Southern California Attractions,Geography,200,Did Not Ring In,FALSE,0
8942,Jeopardy!,Food For Thought,Food,200,Correct,FALSE,200
8942,Jeopardy!,"2 Vowels, One Consonant",Words,200,Correct,FALSE,200
8942,Jeopardy!,This Is My Country,Politics,400,Did Not Ring In,FALSE,0
8942,Jeopardy!,Name: The Classic Song,Music,400,Correct,FALSE,400
8942,Jeopardy!,"Hey, Lad""E""",People,400,Did Not Ring In,FALSE,0
8942,Jeopardy!,Southern California Attractions,Geography,400,Correct,FALSE,400
8942,Jeopardy!,Food For Thought,Food,400,Did Not Ring In,FALSE,0
8942,Jeopardy!,"2 Vowels, One Consonant",Words,400,Correct,FALSE,400
8942,Jeopardy!,This Is My Country,Politics,600,Did Not Ring In,FALSE,0
8942,Jeopardy!,Name: The Classic Song,Music,600,Correct,FALSE,600
8942,Jeopardy!,"Hey, Lad""E""",People,600,Correct,FALSE,600
8942,Jeopardy!,Southern California Attractions,Geography,600,Did Not Ring In,FALSE,0
8942,Jeopardy!,Food For Thought,Food,600,Correct,FALSE,600
8942,Jeopardy!,"2 Vowels, One Consonant",Words,600,Did Not Ring In,FALSE,0
8942,Jeopardy!,This Is My Country,Politics,800,Did Not Ring In,TRUE,0
8942,Jeopardy!,Name: The Classic Song,Music,800,Did Not Ring In,FALSE,0
8942,Jeopardy!,"Hey, Lad""E""",People,800,Did Not Ring In,FALSE,0
8942,Jeopardy!,Southern California Attractions,Geography,800,Correct,FALSE,800
8942,Jeopardy!,Food For Thought,Food,800,Correct,FALSE,800
8942,Jeopardy!,"2 Vowels, One Consonant",Words,800,Correct,FALSE,800
8942,Jeopardy!,This Is My Country,Politics,1000,Did Not Ring In,FALSE,0
8942,Jeopardy!,Name: The Classic Song,Music,1000,Correct,FALSE,1000
8942,Jeopardy!,"Hey, Lad""E""",People,1000,Did Not Ring In,FALSE,0
8942,Jeopardy!,Southern California Attractions,Geography,1000,Incorrect,FALSE,-1000
8942,Jeopardy!,Food For Thought,Food,1000,Correct,FALSE,1000
8942,Jeopardy!,"2 Vowels, One Consonant",Words,1000,Did Not Ring In,FALSE,0
8942,Double Jeopardy!,Literary Biography,Literature,400,Did Not Ring In,FALSE,0
8942,Double Jeopardy!,20th Century Fox History,Film,400,Correct,FALSE,400
8942,Double Jeopardy!,Weave Got Sewing Clues,Crafts & Hobbies,400,Did Not Ring In,FALSE,0
8942,Double Jeopardy!,The Congo River,Geography,400,Correct,FALSE,400
8942,Double Jeopardy!,Men of Michigan,People,400,Correct,FALSE,400
8942,Double Jeopardy!,"4, 4",Words,400,Incorrect,FALSE,-400
8942,Double Jeopardy!,Literary Biography,Literature,800,Did Not Ring In,FALSE,0
8942,Double Jeopardy!,20th Century Fox History,Film,800,Did Not Ring In,FALSE,0
8942,Double Jeopardy!,Weave Got Sewing Clues,Crafts & Hobbies,800,Correct,FALSE,800
8942,Double Jeopardy!,The Congo River,Geography,800,Correct,FALSE,800
8942,Double Jeopardy!,Men of Michigan,People,800,Correct,FALSE,800
8942,Double Jeopardy!,"4, 4",Words,800,Correct,FALSE,800
8942,Double Jeopardy!,Literary Biography,Literature,1200,Did Not Ring In,TRUE,0
8942,Double Jeopardy!,20th Century Fox History,Film,1200,Correct,FALSE,1200
8942,Double Jeopardy!,Weave Got Sewing Clues,Crafts & Hobbies,1200,Incorrect,FALSE,-1200
8942,Double Jeopardy!,The Congo River,Geography,1200,Did Not Ring In,FALSE,0
8942,Double Jeopardy!,Men of Michigan,People,1200,Correct,FALSE,1200
8942,Double Jeopardy!,"4, 4",Words,1200,Did Not Ring In,FALSE,0
8942,Double Jeopardy!,Literary Biography,Literature,1600,Did Not Ring In,FALSE,0
8942,Double Jeopardy!,20th Century Fox History,Film,1600,Did Not Ring In,FALSE,0
8942,Double Jeopardy!,Weave Got Sewing Clues,Crafts & Hobbies,1600,Did Not Ring In,FALSE,0
8942,Double Jeopardy!,The Congo River,Geography,1600,Did Not Ring In,FALSE,0
8942,Double Jeopardy!,Men of Michigan,People,1600,Did Not Ring In,FALSE,0
8942,Double Jeopardy!,"4, 4",Words,1600,Did Not Ring In,FALSE,0
8942,Double Jeopardy!,Literary Biography,Literature,2000,Did Not Ring In,FALSE,0
8942,Double Jeopardy!,20th Century Fox History,Film,2000,Did Not Ring In,FALSE,0
8942,Double Jeopardy!,Weave Got Sewing Clues,Crafts & Hobbies,2000,Did Not Ring In,FALSE,0
8942,Double Jeopardy!,The Congo River,Geography,2000,Did Not Ring In,TRUE,0
8942,Double Jeopardy!,Men of Michigan,People,2000,Did Not Ring In,FALSE,0
8942,Double Jeopardy!,"4, 4",Words,2000,Did Not Ring In,FALSE,0
8942,Final Jeopardy!,The 1500s,History,0,Incorrect,FALSE,0
8943,Jeopardy!,Earth Science,Science,200,Correct,FALSE,200
8943,Jeopardy!,Please Bear With Me,Film,200,Correct,FALSE,200
8943,Jeopardy!,We Try To Stay Neutral,Pop Culture,200,Correct,FALSE,200
8943,Jeopardy!,"Art, For Art's Sake",Art,200,Incorrect,FALSE,-200
8943,Jeopardy!,State of the Estate,Geography,200,Correct,FALSE,200
8943,Jeopardy!,Mirror Words,Words,200,Correct,FALSE,200
8943,Jeopardy!,Earth Science,Science,400,Did Not Ring In,FALSE,0
8943,Jeopardy!,Please Bear With Me,Film,400,Correct,FALSE,400
8943,Jeopardy!,We Try To Stay Neutral,Law,400,Correct,FALSE,400
8943,Jeopardy!,"Art, For Art's Sake",Art,400,Did Not Ring In,FALSE,0
8943,Jeopardy!,State of the Estate,Geography,400,Incorrect,FALSE,-400
8943,Jeopardy!,Mirror Words,Words,400,Correct,FALSE,400
8943,Jeopardy!,Earth Science,Science,600,Did Not Ring In,FALSE,0
8943,Jeopardy!,Please Bear With Me,Film,600,Correct,FALSE,600
8943,Jeopardy!,We Try To Stay Neutral,History,600,Correct,TRUE,600
8943,Jeopardy!,"Art, For Art's Sake",Art,600,Correct,FALSE,600
8943,Jeopardy!,State of the Estate,Geography,600,Did Not Ring In,FALSE,0
8943,Jeopardy!,Mirror Words,Words,600,Correct,FALSE,600
8943,Jeopardy!,Earth Science,Science,800,Correct,FALSE,800
8943,Jeopardy!,Please Bear With Me,Film,800,Correct,FALSE,800
8943,Jeopardy!,We Try To Stay Neutral,Science,800,Correct,FALSE,800
8943,Jeopardy!,"Art, For Art's Sake",Art,800,Did Not Ring In,FALSE,0
8943,Jeopardy!,State of the Estate,Geography,800,Did Not Ring In,FALSE,0
8943,Jeopardy!,Mirror Words,Words,800,Did Not Ring In,FALSE,0
8943,Jeopardy!,Earth Science,Science,1000,Did Not Ring In,FALSE,0
8943,Jeopardy!,Please Bear With Me,Film,1000,Correct,FALSE,1000
8943,Jeopardy!,We Try To Stay Neutral,Sports,1000,Did Not Ring In,FALSE,0
8943,Jeopardy!,"Art, For Art's Sake",Art,1000,Did Not Ring In,FALSE,0
8943,Jeopardy!,State of the Estate,Geography,1000,Did Not Ring In,FALSE,0
8943,Jeopardy!,Mirror Words,Words,1000,Correct,FALSE,1000
8943,Double Jeopardy!,Where's the Problem?,Science,400,Correct,FALSE,400
8943,Double Jeopardy!,How's The King Taking It?,History,400,Did Not Ring In,FALSE,0
8943,Double Jeopardy!,Waxing Philosophical,Philosophy,400,Correct,FALSE,400
8943,Double Jeopardy!,Animal Verbs,Words,400,Correct,FALSE,400
8943,Double Jeopardy!,Looney Tunes,Film,400,Correct,FALSE,400
8943,Double Jeopardy!,Merry Melodies,Music,400,Did Not Ring In,FALSE,0
8943,Double Jeopardy!,Where's the Problem?,Science,800,Correct,FALSE,800
8943,Double Jeopardy!,How's The King Taking It?,History,800,Correct,TRUE,800
8943,Double Jeopardy!,Waxing Philosophical,Philosophy,800,Correct,FALSE,800
8943,Double Jeopardy!,Animal Verbs,Words,800,Did Not Ring In,FALSE,0
8943,Double Jeopardy!,Looney Tunes,Film,800,Did Not Ring In,FALSE,0
8943,Double Jeopardy!,Merry Melodies,Music,800,Did Not Ring In,FALSE,0
8943,Double Jeopardy!,Where's the Problem?,Science,1200,Did Not Ring In,FALSE,0
8943,Double Jeopardy!,How's The King Taking It?,History,1200,Correct,FALSE,1200
8943,Double Jeopardy!,Waxing Philosophical,Philosophy,1200,Incorrect,FALSE,-1200
8943,Double Jeopardy!,Animal Verbs,Words,1200,Correct,FALSE,1200
8943,Double Jeopardy!,Looney Tunes,Film,1200,Correct,FALSE,1200
8943,Double Jeopardy!,Merry Melodies,Music,1200,Did Not Ring In,FALSE,0
8943,Double Jeopardy!,Where's the Problem?,Science,1600,Did Not Ring In,FALSE,0
8943,Double Jeopardy!,How's The King Taking It?,History,1600,Did Not Ring In,FALSE,0
8943,Double Jeopardy!,Waxing Philosophical,Philosophy,1600,Did Not Ring In,FALSE,0
8943,Double Jeopardy!,Animal Verbs,Words,1600,Correct,FALSE,1600
8943,Double Jeopardy!,Looney Tunes,Film,1600,Correct,FALSE,1600
8943,Double Jeopardy!,Merry Melodies,Music,1600,Did Not Ring In,FALSE,0
8943,Double Jeopardy!,Where's the Problem?,Science,2000,Correct,FALSE,2000
8943,Double Jeopardy!,How's The King Taking It?,History,2000,Did Not Ring In,FALSE,0
8943,Double Jeopardy!,Waxing Philosophical,Philosophy,2000,Did Not Ring In,FALSE,0
8943,Double Jeopardy!,Animal Verbs,Words,2000,Correct,FALSE,2000
8943,Double Jeopardy!,Looney Tunes,Film,2000,Correct,FALSE,2000
8943,Double Jeopardy!,Merry Melodies,Music,2000,Correct,TRUE,2000
8943,Final Jeopardy!,American Immigrants,People,0,Correct,FALSE,0
8944,Jeopardy!,Where the Wild Things Are,Animals,200,Incorrect,FALSE,-200
8944,Jeopardy!,Movies As TV News Stories,Film,200,Did Not Ring In,FALSE,0
8944,Jeopardy!,I Have A Preposition For You,Words,200,Did Not Ring In,FALSE,0
8944,Jeopardy!,Frankly,People,200,Correct,FALSE,200
8944,Jeopardy!,Madeira,Geography,200,Did Not Ring In,FALSE,0
8944,Jeopardy!,I Don't Give A,Words,200,Correct,FALSE,200
8944,Jeopardy!,Where the Wild Things Are,Animals,400,Did Not Ring In,FALSE,0
8944,Jeopardy!,Movies As TV News Stories,Film,400,Correct,FALSE,400
8944,Jeopardy!,I Have A Preposition For You,Words,400,Correct,FALSE,400
8944,Jeopardy!,Frankly,People,400,Did Not Ring In,FALSE,0
8944,Jeopardy!,Madeira,Geography,400,Did Not Ring In,TRUE,0
8944,Jeopardy!,I Don't Give A,Words,400,Did Not Ring In,FALSE,0
8944,Jeopardy!,Where the Wild Things Are,Animals,600,Did Not Ring In,FALSE,0
8944,Jeopardy!,Movies As TV News Stories,Film,600,Did Not Ring In,FALSE,0
8944,Jeopardy!,I Have A Preposition For You,Words,600,Correct,FALSE,600
8944,Jeopardy!,Frankly,People,600,Did Not Ring In,FALSE,0
8944,Jeopardy!,Madeira,Geography,600,Did Not Ring In,FALSE,0
8944,Jeopardy!,I Don't Give A,Words,600,Did Not Ring In,FALSE,0
8944,Jeopardy!,Where the Wild Things Are,Animals,800,Did Not Ring In,FALSE,0
8944,Jeopardy!,Movies As TV News Stories,Film,800,Correct,FALSE,800
8944,Jeopardy!,I Have A Preposition For You,Words,800,Correct,FALSE,800
8944,Jeopardy!,Frankly,People,800,Did Not Ring In,FALSE,0
8944,Jeopardy!,Madeira,Geography,800,Did Not Ring In,FALSE,0
8944,Jeopardy!,I Don't Give A,Words,800,Correct,FALSE,800
8944,Jeopardy!,Where the Wild Things Are,Animals,1000,Did Not Ring In,FALSE,0
8944,Jeopardy!,Movies As TV News Stories,Film,1000,Incorrect,FALSE,-1000
8944,Jeopardy!,I Have A Preposition For You,Words,1000,Correct,FALSE,1000
8944,Jeopardy!,Frankly,People,1000,Did Not Ring In,FALSE,0
8944,Jeopardy!,Madeira,Geography,1000,Did Not Ring In,FALSE,0
8944,Jeopardy!,I Don't Give A,Words,1000,Correct,FALSE,1000
8944,Double Jeopardy!,Ex-Soviet Republics,Geography,400,Correct,FALSE,400
8944,Double Jeopardy!,Alphabet Pop,Music,400,Correct,FALSE,400
8944,Double Jeopardy!,Look In The Cabinet,Politics,400,Did Not Ring In,FALSE,0
8944,Double Jeopardy!,Nun But The Brave,People,400,Correct,FALSE,400
8944,Double Jeopardy!,Architecture Terms,Architecture,400,Did Not Ring In,FALSE,0
8944,Double Jeopardy!,Numbers 4 Letters,Words,400,Correct,FALSE,400
8944,Double Jeopardy!,Ex-Soviet Republics,Geography,800,Did Not Ring In,FALSE,0
8944,Double Jeopardy!,Alphabet Pop,Music,800,Correct,FALSE,800
8944,Double Jeopardy!,Look In The Cabinet,Politics,800,Did Not Ring In,FALSE,0
8944,Double Jeopardy!,Nun But The Brave,People,800,Did Not Ring In,FALSE,0
8944,Double Jeopardy!,Architecture Terms,Architecture,800,Did Not Ring In,FALSE,0
8944,Double Jeopardy!,Numbers 4 Letters,Words,800,Correct,FALSE,800
8944,Double Jeopardy!,Ex-Soviet Republics,Geography,1200,Correct,FALSE,1200
8944,Double Jeopardy!,Alphabet Pop,Music,1200,Correct,FALSE,1200
8944,Double Jeopardy!,Look In The Cabinet,Politics,1200,Correct,FALSE,1200
8944,Double Jeopardy!,Nun But The Brave,People,1200,Correct,TRUE,1200
8944,Double Jeopardy!,Architecture Terms,Architecture,1200,Did Not Ring In,FALSE,0
8944,Double Jeopardy!,Numbers 4 Letters,Words,1200,Correct,FALSE,1200
8944,Double Jeopardy!,Ex-Soviet Republics,Geography,1600,Correct,FALSE,1600
8944,Double Jeopardy!,Alphabet Pop,Music,1600,Correct,FALSE,1600
8944,Double Jeopardy!,Look In The Cabinet,Politics,1600,Did Not Ring In,FALSE,0
8944,Double Jeopardy!,Nun But The Brave,People,1600,Did Not Ring In,FALSE,0
8944,Double Jeopardy!,Architecture Terms,Architecture,1600,Did Not Ring In,FALSE,0
8944,Double Jeopardy!,Numbers 4 Letters,Words,1600,Did Not Ring In,FALSE,0
8944,Double Jeopardy!,Ex-Soviet Republics,Geography,2000,Did Not Ring In,FALSE,0
8944,Double Jeopardy!,Alphabet Pop,Music,2000,Correct,FALSE,2000
8944,Double Jeopardy!,Look In The Cabinet,Politics,2000,Correct,TRUE,2000
8944,Double Jeopardy!,Nun But The Brave,People,2000,Correct,FALSE,2000
8944,Double Jeopardy!,Architecture Terms,Architecture,2000,Did Not Ring In,FALSE,0
8944,Double Jeopardy!,Numbers 4 Letters,Words,2000,Correct,FALSE,2000
8944,Final Jeopardy!,Global Geology,Geography,0,Correct,FALSE,0
8945,Jeopardy!,Canadian Cities,Geography,200,Correct,FALSE,200
8945,Jeopardy!,The Gene Pool,People,200,Correct,FALSE,200
8945,Jeopardy!,Dead Scientists Society,Science,200,Correct,FALSE,200
8945,Jeopardy!,Pick a Number Between 5 and 477,Mathematics,200,Correct,FALSE,200
8945,Jeopardy!,The Virtues,Religion,200,Did Not Ring In,FALSE,0
8945,Jeopardy!,2 Words In One,Words,200,Correct,FALSE,200
8945,Jeopardy!,Canadian Cities,Geography,400,Did Not Ring In,FALSE,0
8945,Jeopardy!,The Gene Pool,People,400,Correct,FALSE,400
8945,Jeopardy!,Dead Scientists Society,Science,400,Did Not Ring In,FALSE,0
8945,Jeopardy!,Pick a Number Between 5 and 477,Mathematics,400,Correct,FALSE,400
8945,Jeopardy!,The Virtues,Religion,400,Did Not Ring In,FALSE,0
8945,Jeopardy!,2 Words In One,Words,400,Correct,FALSE,400
8945,Jeopardy!,Canadian Cities,Geography,600,Did Not Ring In,FALSE,0
8945,Jeopardy!,The Gene Pool,People,600,Correct,FALSE,600
8945,Jeopardy!,Dead Scientists Society,Science,600,Did Not Ring In,TRUE,0
8945,Jeopardy!,Pick a Number Between 5 and 477,Mathematics,600,Did Not Ring In,FALSE,0
8945,Jeopardy!,The Virtues,Religion,600,Correct,FALSE,600
8945,Jeopardy!,2 Words In One,Words,600,Did Not Ring In,FALSE,0
8945,Jeopardy!,Canadian Cities,Geography,800,Did Not Ring In,FALSE,0
8945,Jeopardy!,The Gene Pool,People,800,Did Not Ring In,FALSE,0
8945,Jeopardy!,Dead Scientists Society,Science,800,Did Not Ring In,FALSE,0
8945,Jeopardy!,Pick a Number Between 5 and 477,Mathematics,800,Incorrect,FALSE,-800
8945,Jeopardy!,The Virtues,Religion,800,Correct,FALSE,800
8945,Jeopardy!,2 Words In One,Words,800,Correct,FALSE,800
8945,Jeopardy!,Canadian Cities,Geography,1000,Did Not Ring In,FALSE,0
8945,Jeopardy!,The Gene Pool,People,1000,Correct,FALSE,1000
8945,Jeopardy!,Dead Scientists Society,Science,1000,Did Not Ring In,FALSE,0
8945,Jeopardy!,Pick a Number Between 5 and 477,Mathematics,1000,Did Not Ring In,FALSE,0
8945,Jeopardy!,The Virtues,Religion,1000,Did Not Ring In,FALSE,0
8945,Jeopardy!,2 Words In One,Words,1000,Correct,FALSE,1000
8945,Double Jeopardy!,The Crimean War,History,400,Correct,FALSE,400
8945,Double Jeopardy!,Literary Pop,Music,400,Correct,FALSE,400
8945,Double Jeopardy!,This or That,Pop Culture,400,Correct,FALSE,400
8945,Double Jeopardy!,Swords,Military,400,Correct,FALSE,400
8945,Double Jeopardy!,If At First You Don't Secede...,History,400,Correct,FALSE,400
8945,Double Jeopardy!,"Try ""Tri"" Again",Words,400,Correct,FALSE,400
8945,Double Jeopardy!,The Crimean War,History,800,Correct,FALSE,800
8945,Double Jeopardy!,Literary Pop,Music,800,Correct,FALSE,800
8945,Double Jeopardy!,This or That,Pop Culture,800,Correct,FALSE,800
8945,Double Jeopardy!,Swords,Military,800,Correct,FALSE,800
8945,Double Jeopardy!,If At First You Don't Secede...,History,800,Did Not Ring In,FALSE,0
8945,Double Jeopardy!,"Try ""Tri"" Again",Words,800,Correct,FALSE,800
8945,Double Jeopardy!,The Crimean War,History,1200,Correct,TRUE,1200
8945,Double Jeopardy!,Literary Pop,Music,1200,Correct,FALSE,1200
8945,Double Jeopardy!,This or That,Pop Culture,1200,Correct,FALSE,1200
8945,Double Jeopardy!,Swords,Military,1200,Did Not Ring In,FALSE,0
8945,Double Jeopardy!,If At First You Don't Secede...,History,1200,Correct,TRUE,1200
8945,Double Jeopardy!,"Try ""Tri"" Again",Words,1200,Correct,FALSE,1200
8945,Double Jeopardy!,The Crimean War,History,1600,Did Not Ring In,FALSE,0
8945,Double Jeopardy!,Literary Pop,Music,1600,Did Not Ring In,FALSE,0
8945,Double Jeopardy!,This or That,Pop Culture,1600,Correct,FALSE,1600
8945,Double Jeopardy!,Swords,Military,1600,Did Not Ring In,FALSE,0
8945,Double Jeopardy!,If At First You Don't Secede...,History,1600,Did Not Ring In,FALSE,0
8945,Double Jeopardy!,"Try ""Tri"" Again",Words,1600,Did Not Ring In,FALSE,0
8945,Double Jeopardy!,The Crimean War,History,2000,Did Not Ring In,FALSE,0
8945,Double Jeopardy!,Literary Pop,Music,2000,Did Not Ring In,FALSE,0
8945,Double Jeopardy!,This or That,Pop Culture,2000,Did Not Ring In,FALSE,0
8945,Double Jeopardy!,Swords,Military,2000,Did Not Ring In,FALSE,0
8945,Double Jeopardy!,If At First You Don't Secede...,History,2000,Incorrect,FALSE,-2000
8945,Double Jeopardy!,"Try ""Tri"" Again",Words,2000,Did Not Ring In,FALSE,0
8945,Final Jeopardy!,Composers,Music,0,Incorrect,FALSE,0
8946,Jeopardy!,A Brief History of Thyme,Food,200,Did Not Ring In,FALSE,0
8946,Jeopardy!,"Thomas Aquinas, Advice Columnist",Religion,200,Correct,FALSE,200
8946,Jeopardy!,3rd Graders Know This Stuff,Mathematics,200,Correct,FALSE,200
8946,Jeopardy!,Travel Texas,Geography,200,Correct,FALSE,200
8946,Jeopardy!,Body Shots,Words,200,Correct,FALSE,200
